customerID,gender,SeniorCitizen,Partner,Dependents
4716-MRVEN,Female,0,No,No
2143-LJULT,Female,0,Yes,No
1323-OOEPC,Female,0,Yes,No
3200-MNQTF,Male,0,Yes,No
6164-HXUGH,Female,0,Yes,Yes
5630-IXDXV,Female,0,No,No
0320-DWVTU,Female,0,No,No
9135-MGVPY,Male,0,Yes,No
1212-GLHMD,Male,0,No,No
7878-JGDKK,Male,0,No,No
1088-AUUZZ,Male,0,Yes,Yes
0397-GZBBC,Male,1,Yes,No
6614-YWYSC,Male,1,Yes,No
9588-OZDMQ,Female,0,Yes,No
7641-EUYET,Male,1,Yes,Yes
6476-EPYZR,Male,0,Yes,Yes
9921-ZVRHG,Female,0,No,No
1174-FGIFN,Female,0,Yes,Yes
6620-HVDUJ,Male,0,No,No
4701-MLJPN,Male,0,No,No
1032-MAELW,Female,0,Yes,Yes
7641-TQFHN,Male,0,No,Yes
1552-TKMXS,Female,0,Yes,No
9206-GVPEQ,Male,0,Yes,No
8622-ZLFKO,Female,0,Yes,No
1596-BBVTG,Male,0,No,No
6188-UXBBR,Female,0,Yes,No
2333-KWEWW,Male,0,No,No
5702-SKUOB,Female,0,Yes,No
1134-YWTYF,Male,0,Yes,No
6061-GWWAV,Male,0,No,Yes
0679-TDGAK,Male,0,Yes,Yes
6585-WCEWR,Male,0,Yes,Yes
9067-YGSCA,Female,0,No,No
9067-SQTNS,Male,0,Yes,Yes
8433-WXGNA,Male,0,No,No
1776-SPBWV,Female,0,Yes,Yes
8735-SDUFN,Female,1,Yes,No
9668-PUGNU,Male,0,Yes,No
9405-GPBBG,Female,0,No,No
1926-QUZNN,Female,0,Yes,No
3707-GNWHM,Male,0,No,No
7016-NVRIC,Male,1,Yes,No
5829-NVSQN,Female,0,Yes,No
9565-AXSMR,Male,0,Yes,Yes
8922-LIEGH,Female,1,No,No
8869-LIHMK,Female,0,No,No
8245-UMPYT,Female,1,No,No
5186-SAMNZ,Male,1,No,No
0447-RXSGD,Male,0,No,No
4927-WWOOZ,Male,0,Yes,No
5788-YPOEG,Female,0,Yes,Yes
5373-SFODM,Male,1,Yes,No
0661-KBKPA,Male,0,Yes,Yes
9081-WWXKP,Female,0,Yes,Yes
0784-ZQJZX,Male,0,No,Yes
3133-PZNSR,Male,0,Yes,Yes
5766-ZJYBB,Male,0,No,No
8931-GJJIQ,Female,0,No,No
4277-PVRAN,Female,0,No,No
0022-TCJCI,Male,1,No,No
0722-SVSFK,Female,0,No,No
3612-YVGSJ,Female,0,Yes,No
9825-YCXWZ,Female,1,No,No
5397-NSKQG,Male,0,Yes,Yes
8565-HBFNN,Male,0,Yes,No
2000-DHJUY,Female,1,Yes,No
0203-HHYIJ,Male,0,No,No
8670-ERCJH,Male,0,No,No
7758-UJWYS,Male,0,Yes,Yes
2050-ONYDQ,Female,0,Yes,Yes
7055-JCGNI,Female,0,No,No
0739-UUAJR,Female,0,Yes,Yes
4826-DXMUP,Male,0,No,Yes
0952-KMEEH,Male,0,No,No
7285-KLOTR,Female,0,Yes,No
0654-PQKDW,Female,0,Yes,Yes
7175-NTIXE,Female,0,No,No
7963-SHNDT,Female,0,No,No
9796-BPKIW,Male,1,No,No
0188-GWFLE,Male,0,No,No
8129-GMVGI,Female,0,Yes,Yes
2882-DDZPG,Female,0,No,No
3547-LQRIK,Female,0,Yes,No
9137-NOQKA,Male,1,No,No
5843-TTHGI,Female,0,No,No
1849-RJYIG,Female,0,No,No
8868-GAGIO,Male,0,Yes,No
4061-UKJWL,Male,0,No,No
5380-XPJNZ,Female,0,No,No
8263-QMNTJ,Male,0,Yes,No
8178-EYZUO,Male,0,No,No
3230-JCNZS,Female,0,Yes,Yes
0277-ORXQS,Male,0,Yes,Yes
5130-IEKQT,Male,1,No,No
3230-WYKIR,Male,0,No,No
7996-BPXHY,Female,0,Yes,Yes
3227-WLKLI,Female,0,Yes,Yes
0407-BDJKB,Male,0,Yes,No
2266-FUBDZ,Male,0,Yes,Yes
8237-ULIXL,Female,0,Yes,No
9600-UDOPK,Male,0,Yes,No
8216-AZUUZ,Female,0,Yes,Yes
9153-BTBVV,Female,0,Yes,No
4074-SJFFA,Female,0,No,No
3269-ATYWD,Male,1,No,No
5186-PEIZU,Female,0,No,No
1074-AMIOH,Female,0,Yes,Yes
4910-GMJOT,Female,0,No,No
0354-WYROK,Female,1,Yes,Yes
4361-FEBGN,Male,0,No,No
7748-UMTRK,Female,1,No,Yes
0380-ZCSBI,Male,0,No,No
7145-FEJWU,Female,0,No,Yes
6463-MVYRY,Female,1,No,No
3969-JQABI,Female,0,Yes,No
9624-EGDEQ,Female,0,No,No
1051-EQPZR,Female,0,Yes,Yes
5849-ASHZJ,Male,0,No,Yes
5780-INQIK,Female,0,No,No
7576-OYWBN,Male,1,No,No
4526-ZJJTM,Female,1,Yes,No
8384-FZBJK,Female,0,Yes,Yes
3750-RNQKR,Female,0,No,No
0962-CQPWQ,Female,0,Yes,Yes
3096-YXENJ,Female,0,Yes,No
1265-BCFEO,Female,0,Yes,No
5837-LXSDN,Female,0,Yes,Yes
5945-AZYHT,Male,0,Yes,No
8325-QRPZR,Female,0,No,No
6384-VMJHP,Female,0,No,No
2262-SLNVK,Female,0,No,No
7730-CLDSV,Female,0,Yes,Yes
1135-HIORI,Female,0,Yes,Yes
0164-APGRB,Female,0,No,No
6481-ESCNL,Female,0,No,No
1790-NESIO,Female,0,No,No
1550-EENBN,Female,0,No,No
5539-TMZLF,Male,1,No,No
4323-SADQS,Male,0,Yes,Yes
4446-BZKHU,Male,0,Yes,No
5202-IVJNU,Female,0,No,Yes
5976-JCJRH,Male,0,Yes,No
8198-RKSZG,Female,0,Yes,Yes
0137-OCGAB,Female,0,No,No
3351-NQLDI,Female,0,Yes,Yes
9297-EONCV,Female,0,No,No
7593-JNWRU,Male,0,Yes,Yes
4588-YBNIB,Female,0,No,No
1069-QJOEE,Male,0,Yes,Yes
3336-JORSO,Female,1,No,No
7799-DSEWS,Male,0,No,No
8766-PAFNE,Male,0,Yes,No
5315-CKEQK,Male,1,Yes,Yes
3130-ICDUP,Female,0,No,Yes
0820-FNRNX,Male,0,Yes,Yes
0880-FVFWF,Male,0,No,No
4611-ANLQC,Female,0,Yes,No
4213-HKBJO,Female,0,No,No
2792-LSHWX,Female,0,No,No
5028-GZLDO,Male,0,No,No
0014-BMAQU,Male,0,Yes,No
6861-XWTWQ,Male,1,Yes,No
9018-PCIOK,Female,0,No,No
4837-QUSFT,Female,0,Yes,No
6877-TJMBR,Male,0,Yes,No
9953-ZMKSM,Male,0,No,No
0907-HQNTS,Female,1,Yes,No
7665-NKLAV,Female,0,Yes,Yes
6769-DCQLI,Male,0,No,No
2433-KMEAS,Male,0,No,No
4391-LNRXK,Male,0,No,No
8250-ZNGGW,Female,1,No,No
2195-ZRVAX,Female,0,Yes,No
3550-SAHFP,Female,0,No,No
2011-TRQYE,Male,0,No,No
8562-GHPPI,Female,0,No,No
5893-PYOLZ,Male,0,No,No
4986-MXSFP,Female,0,No,No
6131-FOYAS,Male,0,No,No
3027-YNWZU,Female,0,Yes,No
5609-IMCGG,Female,0,No,No
4873-ILOLJ,Male,0,No,No
4727-MCYZG,Male,0,No,No
9481-WHGWY,Female,0,Yes,Yes
2725-KXXWT,Male,0,Yes,No
9565-DJPIB,Female,0,No,Yes
4328-VUFWD,Female,0,No,No
3301-LSLWQ,Female,0,No,No
7473-ZBDSN,Female,0,Yes,Yes
3166-PNEOF,Female,0,No,No
5639-NTUPK,Male,0,No,Yes
8780-YRMTT,Female,0,No,No
8348-HFYIV,Male,0,No,No
5140-FOMCQ,Female,0,Yes,No
6242-SGYTS,Male,0,Yes,Yes
8166-ORCHU,Male,1,Yes,No
8414-OOEEL,Male,0,No,Yes
8454-AATJP,Female,0,No,No
6849-WLEYG,Male,0,No,Yes
4659-NZRUF,Female,0,No,No
4531-AUZNK,Female,0,Yes,Yes
4191-XOVOM,Male,0,No,No
2150-OEGBV,Male,0,No,No
8429-XIBUM,Male,0,No,No
1855-CFULU,Female,1,No,No
4878-BUNFV,Male,0,Yes,Yes
1872-EBWSC,Female,0,No,No
2608-BHKFN,Female,0,No,No
7026-YMSBE,Male,0,No,No
7341-LXCAF,Male,0,Yes,No
6997-UVGOX,Male,0,Yes,Yes
9674-EHPPG,Male,0,Yes,No
9462-MJUAW,Male,0,No,No
8128-YVJRG,Female,0,No,No
5440-VHLUL,Male,0,No,No
5781-BKHOP,Female,0,Yes,No
4283-FUTGF,Male,1,No,No
5213-TWWJU,Male,0,No,No
1569-TTNYJ,Male,0,Yes,No
8628-MFKAX,Female,1,Yes,No
2397-BRLOM,Male,1,Yes,Yes
7629-WIXZF,Female,0,No,No
5445-GLVOT,Female,0,No,No
3976-HXHCE,Male,0,No,No
2466-NEJOJ,Male,0,Yes,Yes
0254-KCJGT,Male,0,Yes,No
5472-CVMDX,Female,0,No,No
6461-SZMCV,Female,0,Yes,No
8150-QUDFX,Male,0,No,No
9508-ILZDG,Female,1,No,No
2346-DJQTB,Female,0,No,No
1697-LYYYX,Female,0,Yes,Yes
1942-OQFRW,Male,0,No,No
4749-VFKVB,Female,0,No,No
9640-ZSLDC,Female,0,Yes,Yes
4231-LZUYM,Female,0,Yes,No
7598-UAASY,Male,0,Yes,No
7938-OUHIO,Male,0,No,No
8510-AWCXC,Female,1,No,No
6128-AQBMT,Male,1,Yes,No
3594-BDSOA,Female,0,Yes,No
0431-APWVY,Female,0,Yes,Yes
5133-VRSAB,Male,0,No,No
5996-DAOQL,Male,0,No,No
6838-YAUVY,Female,0,No,No
0484-JPBRU,Male,0,No,No
7883-ROJOC,Female,0,Yes,No
0244-LGNFY,Female,0,Yes,Yes
7274-CGTOD,Male,0,No,No
4295-YURET,Female,1,Yes,Yes
3426-NIYYL,Male,0,No,No
8225-BTJAU,Male,1,No,No
4635-EJYPD,Male,0,Yes,Yes
1866-ZSLJM,Male,0,No,No
4636-TVXVG,Male,0,Yes,Yes
4236-UJPWO,Female,0,No,No
9392-XBGTD,Male,0,No,Yes
3387-VATUS,Male,0,No,No
6402-SSEJG,Female,0,No,No
1143-NMNQJ,Female,0,No,No
1169-SAOCL,Male,0,No,No
1110-KYLGQ,Female,0,No,No
9929-PLVPA,Female,0,No,Yes
3518-PZXZQ,Female,0,Yes,No
2371-JUNGC,Male,0,No,No
7693-QPEFS,Male,1,No,No
0924-BJCRC,Female,1,Yes,No
5074-FBGHB,Male,0,No,No
2351-BKRZW,Female,0,Yes,Yes
4455-BFSPD,Female,0,Yes,No
0415-MOSGF,Female,0,No,No
1724-BQUHA,Male,1,No,No
3948-KXDUF,Male,0,No,No
2323-ARSVR,Male,0,Yes,No
0815-MFZGM,Female,0,Yes,No
4826-XTSOH,Male,1,Yes,No
5480-XTFFL,Female,0,Yes,Yes
8295-FHIVV,Male,0,No,No
2495-INZWQ,Male,0,No,No
9086-YJYXS,Male,0,Yes,Yes
1179-INLAT,Male,0,No,No
7909-FIOIY,Female,0,Yes,Yes
4139-SUGLD,Male,0,Yes,Yes
6857-VWJDT,Female,0,No,No
6351-SCJKT,Male,0,No,No
5468-BPMMO,Male,0,Yes,No
5624-BQSSA,Female,0,No,No
0197-PNKNK,Female,0,Yes,Yes
2439-QKJUL,Male,0,No,No
1194-SPVSP,Male,0,No,No
9534-NSXEM,Male,0,No,No
2408-WITXK,Female,1,No,No
8929-KSWIH,Male,0,No,No
2250-IVBWA,Male,0,Yes,Yes
1810-MVMAI,Male,0,Yes,Yes
9506-UXUSK,Male,0,No,No
1229-RCALF,Female,0,Yes,No
3572-UOLYZ,Female,0,No,Yes
1429-UYJSV,Female,0,No,No
5577-OTWWW,Female,0,No,No
6100-QQHEB,Male,0,Yes,Yes
6366-XIVKZ,Female,0,Yes,Yes
3470-OBUET,Female,0,Yes,Yes
2770-NSVDG,Male,0,Yes,No
9375-MHRRS,Male,0,No,No
2634-HCZGT,Male,1,Yes,No
7503-QQRVF,Male,1,Yes,No
4860-YZGZM,Male,0,No,No
6599-GZWCM,Female,0,No,No
2691-NZETQ,Male,0,No,No
4404-HIBDJ,Female,0,No,No
5533-NHFRF,Male,1,No,No
7037-MTYVW,Male,0,Yes,Yes
4760-THGOT,Female,0,Yes,No
7295-JOMMD,Female,0,No,Yes
4016-BJKTZ,Female,0,No,No
6584-VQMYT,Male,0,No,Yes
9838-BFCQT,Male,0,Yes,Yes
2790-XUYMV,Male,0,No,Yes
0581-MDMPW,Female,0,No,No
5013-SBUIH,Female,0,No,No
1023-BQXZE,Male,0,No,No
9163-GHAYE,Female,0,No,No
3904-UKFRE,Male,0,No,No
5353-WILCI,Female,0,No,No
0709-TVGUR,Female,1,No,No
0058-EVZWM,Female,0,Yes,No
6023-YEBUP,Male,0,No,No
7209-JCUDS,Male,0,No,No
7009-PCARS,Male,0,No,Yes
0519-DRGTI,Female,0,Yes,Yes
1017-FBQMM,Female,0,Yes,Yes
3001-CBHLQ,Male,1,Yes,No
1985-MBRYP,Female,0,No,No
6158-DWPZT,Male,0,Yes,No
9372-TXXPS,Female,0,Yes,No
3259-QMXUN,Male,0,Yes,No
1015-JPFYW,Male,0,No,Yes
6645-MXQJT,Male,0,Yes,Yes
4360-QRAVE,Male,1,No,No
8433-WPJTV,Female,1,Yes,Yes
5804-JMYIO,Female,0,Yes,Yes
3763-GCZHZ,Male,0,Yes,No
6484-LATFU,Male,0,No,No
7599-NTMDP,Female,0,Yes,Yes
0772-GYEQQ,Male,0,No,No
0536-ACXIP,Female,0,Yes,No
0936-NQLJU,Female,0,Yes,No
4831-EOBFE,Male,0,Yes,Yes
1575-KRZZE,Female,0,No,No
3251-YMVWZ,Male,0,No,No
4102-OQUPX,Male,1,Yes,No
9170-GYZJC,Female,0,Yes,Yes
4884-LEVMQ,Male,0,Yes,No
8857-CUPFQ,Male,0,Yes,No
7610-TVOPG,Male,0,No,No
3638-DIMPH,Female,0,Yes,No
1845-ZLLIG,Male,0,No,No
8559-WNQZS,Male,0,No,No
3999-QGRJH,Male,1,No,No
1699-UOTXU,Male,0,No,No
2454-RPBRZ,Female,1,Yes,No
0635-WKOLD,Male,0,Yes,No
5993-JSUWV,Female,0,No,No
4518-FZBSX,Male,0,Yes,Yes
5387-ASZNZ,Female,1,No,No
6988-CJEYV,Male,0,No,No
2002-MZHWP,Female,0,No,No
3097-FQTVJ,Female,0,No,No
5465-BUBFA,Female,0,Yes,Yes
7299-GNVPL,Female,0,Yes,Yes
9743-DQKQW,Male,0,No,No
1215-VFYVK,Female,0,No,No
9371-BITHB,Female,0,Yes,Yes
2265-CYWIV,Female,1,Yes,No
9093-FPDLG,Female,0,No,No
0541-FITGH,Female,0,Yes,No
6985-HAYWX,Female,0,Yes,No
7508-KBIMB,Male,0,Yes,Yes
6838-HVLXG,Female,0,No,No
2277-DJJDL,Male,1,Yes,No
1897-OKVMW,Female,0,Yes,Yes
5485-ITNPC,Male,0,Yes,No
0233-FTHAV,Female,0,No,No
4644-PIZRT,Male,0,Yes,Yes
8922-NPKBJ,Male,0,Yes,Yes
2740-TVLFN,Male,0,No,No
7771-CFQRQ,Female,0,Yes,Yes
9512-PHSMG,Female,0,Yes,No
6963-EZQEE,Male,1,Yes,No
2452-KDRRH,Male,1,No,No
2004-OCQXK,Female,0,No,No
5027-QPKTE,Male,0,Yes,No
4146-SVFUD,Male,0,No,No
1564-HJUVY,Male,0,No,No
3617-XLSGQ,Female,0,Yes,Yes
7517-LDMPS,Female,0,No,No
7244-KXYZN,Female,0,No,No
5226-NOZFC,Male,0,No,No
2672-HUYVI,Female,0,No,No
1400-WIVLL,Male,0,Yes,No
7508-MYBOG,Male,0,Yes,No
8148-NLEGT,Female,0,Yes,Yes
0148-DCDOS,Male,0,No,No
8347-GDTMP,Female,0,Yes,No
9992-RRAMN,Male,0,Yes,No
6746-WAUWT,Male,0,No,No
0310-MVLET,Female,0,Yes,Yes
0428-IKYCP,Male,0,Yes,No
4550-VBOFE,Male,1,Yes,No
2187-PKZAY,Male,0,No,No
4003-OCTMP,Female,0,Yes,No
6652-YFFJO,Female,0,No,No
7225-IILWY,Male,0,Yes,Yes
5248-RPYWW,Female,1,Yes,Yes
7923-IYJWY,Male,1,No,No
3170-GWYKC,Female,0,No,No
5696-QURRL,Male,0,No,No
7409-KIUTL,Female,1,No,Yes
9830-ECLEN,Male,0,Yes,Yes
1732-VHUBQ,Female,1,Yes,Yes
0495-RVCBF,Female,0,No,No
2668-TZSPS,Male,0,No,No
7854-EDSSA,Male,0,No,No
8869-TORSS,Female,0,No,No
7446-SFAOA,Female,0,Yes,No
9522-ZSINC,Male,0,No,No
8234-GSZYK,Male,0,No,No
6505-OZNPG,Female,0,No,No
6164-HAQTX,Male,0,No,No
0679-IDSTG,Female,1,Yes,Yes
7765-LWVVH,Female,0,Yes,Yes
1658-TJVOA,Female,1,No,No
0953-LGOVU,Male,0,Yes,Yes
2115-BFTIW,Male,0,No,No
4692-NNQRU,Female,0,Yes,No
7742-MYPGI,Female,0,Yes,Yes
0611-DFXKO,Male,0,Yes,No
7780-OTDSO,Male,0,Yes,No
9619-GSATL,Female,0,No,No
5622-UEJFI,Female,0,Yes,Yes
9747-DDZOS,Female,0,No,No
0674-DGMAQ,Male,1,Yes,No
6203-HBZPA,Male,0,No,No
0484-FFVBJ,Male,0,No,No
0301-FIDRB,Female,0,Yes,Yes
4139-JPIAM,Male,0,No,No
2181-TIDSV,Male,0,Yes,Yes
2761-XECQW,Male,1,Yes,No
1936-CZAKF,Male,0,Yes,No
9453-PATOS,Female,0,Yes,No
0564-JJHGS,Male,0,No,No
3348-CFRNX,Female,0,Yes,No
4402-FTBXC,Male,0,No,No
1428-GTBJJ,Male,0,No,No
2931-XIQBR,Female,0,Yes,Yes
0106-UGRDO,Female,0,Yes,No
5542-TBBWB,Male,0,No,No
1930-QPBVZ,Male,0,Yes,Yes
2606-PKWJB,Male,0,No,Yes
5322-ZSMZY,Male,0,Yes,Yes
8059-UDZFY,Female,1,No,Yes
7740-BTPUX,Male,1,Yes,No
5220-AGAAX,Male,0,Yes,Yes
0208-BPQEJ,Female,0,Yes,Yes
9435-JMLSX,Male,0,Yes,No
3352-ALMCK,Male,0,No,No
5312-IRCFR,Female,0,Yes,Yes
5294-IMHHT,Male,0,Yes,No
8802-UNOJF,Male,1,No,No
6313-GIDIT,Male,1,No,No
6176-YJWAS,Male,0,Yes,No
5310-NOOVA,Male,0,No,No
4526-EXKKN,Male,0,No,No
5311-IHLEI,Male,0,No,No
3987-KQDDU,Male,0,No,No
3404-JNXAX,Female,0,Yes,Yes
5131-PONJI,Male,0,Yes,Yes
2845-AFFTX,Male,1,Yes,No
3489-VSFRD,Female,0,No,No
3345-JHUEO,Male,0,No,No
5815-HGGHV,Male,0,Yes,No
5260-UMPWX,Female,0,Yes,Yes
2249-YPRNG,Female,0,Yes,Yes
7410-YTJIK,Female,0,No,No
4626-GYCZP,Male,0,No,No
5649-RXQTV,Male,0,No,No
2674-MIAHT,Female,0,No,No
2576-HXMPA,Female,0,No,No
7587-AOVVU,Male,0,Yes,Yes
5590-BYNII,Male,0,No,No
6898-MDLZW,Male,0,No,No
3237-AJGEH,Female,0,Yes,Yes
4707-YNOQA,Female,0,Yes,Yes
9357-UJRUN,Male,0,Yes,No
1591-NFNLQ,Male,0,No,No
8648-PFRMP,Female,1,No,No
7663-CUXZB,Male,0,Yes,No
0258-NOKBL,Male,0,No,No
1163-VIPRI,Female,0,Yes,Yes
2815-CPTUL,Male,1,No,No
9348-ROUAI,Female,0,Yes,Yes
9443-JUBUO,Male,0,Yes,Yes
0596-BQCEQ,Female,0,Yes,Yes
1481-ZUWZA,Male,0,No,No
3043-TYBNO,Male,0,No,No
4830-FAXFM,Male,0,No,Yes
5906-BFOZT,Male,0,No,No
2960-NKRSO,Male,0,No,No
8996-ZROXE,Male,1,No,No
5598-IKHQQ,Female,0,No,No
0397-ZXWQF,Male,0,No,No
5266-PFRQK,Male,0,Yes,Yes
4674-HGNUA,Male,0,Yes,Yes
6765-MBQNU,Female,0,Yes,No
9786-IJYDL,Female,0,No,No
1303-SRDOK,Female,0,Yes,Yes
3769-MHZNV,Female,0,Yes,Yes
6295-OSINB,Male,0,Yes,No
3308-MHOOC,Male,0,No,Yes
2309-OSFEU,Male,0,No,No
2207-QPJED,Female,1,Yes,No
4177-JPDFU,Male,0,No,No
2239-CFOUJ,Male,0,Yes,Yes
8046-DNVTL,Male,0,Yes,No
2209-XADXF,Female,0,No,No
6620-JDYNW,Female,0,No,No
1891-FZYSA,Male,1,Yes,No
4770-UEZOX,Male,0,No,No
1038-RQOST,Male,0,Yes,Yes
7613-LLQFO,Male,0,No,No
4568-TTZRT,Male,0,No,No
9513-DXHDA,Male,0,No,No
2640-PMGFL,Male,0,No,Yes
3801-HMYNL,Male,0,Yes,Yes
0516-QREYC,Female,1,No,No
9685-WKZGT,Male,1,No,No
6022-UGGSO,Female,1,No,No
8084-OIVBS,Female,0,No,No
8896-BQTTI,Male,0,No,No
3865-QBWSJ,Male,1,No,Yes
3352-RICWQ,Female,0,Yes,Yes
2160-GPFXD,Male,0,Yes,Yes
2065-MMKGR,Female,0,No,No
5857-TYBCJ,Male,1,Yes,No
1498-NHTLT,Male,0,Yes,Yes
4484-CGXFK,Female,0,No,No
1402-PTHGN,Female,0,Yes,Yes
4176-RELJR,Male,1,No,No
6214-EDAKZ,Female,0,Yes,Yes
5199-FPUSP,Male,0,No,Yes
6377-KSLXC,Male,0,No,No
1796-JANOW,Female,0,No,No
0238-WHBIQ,Male,0,Yes,Yes
8735-NBLWT,Male,0,No,Yes
6651-RLGGM,Male,0,Yes,Yes
6127-ISGTU,Female,0,Yes,No
1614-JBEBI,Female,0,No,No
8740-XLHDR,Male,0,No,No
1208-DNHLN,Male,0,Yes,Yes
1761-AEZZR,Male,0,No,No
3923-CSIHK,Female,1,Yes,No
5696-EXCYS,Male,0,No,No
5795-KTGUD,Female,0,Yes,No
7120-RFMVS,Male,0,No,No
7924-GJZFI,Female,1,Yes,No
4702-HDRKD,Male,0,No,No
8512-WIWYV,Male,0,No,No
5897-ZYEKH,Female,1,Yes,No
5456-ITGIC,Male,1,Yes,No
7317-GGVPB,Male,0,Yes,No
1406-PUQVY,Male,0,No,Yes
1322-AGOQM,Male,0,No,No
3677-IYRBF,Female,1,No,No
5692-FPTAH,Female,0,No,No
9114-AAFQH,Female,0,Yes,No
8715-KKTFG,Female,0,Yes,No
1550-LOAHA,Female,0,Yes,No
1728-BQDMA,Female,0,No,No
0268-QKIWO,Female,0,No,No
0876-WDUUZ,Female,0,No,No
5117-ZSMHQ,Female,0,Yes,Yes
5151-HQRDG,Male,0,Yes,No
0960-HUWBM,Male,0,Yes,Yes
6465-GSRCL,Female,0,No,Yes
0617-FHSGK,Male,0,No,Yes
0263-FJTQO,Male,0,Yes,Yes
7319-ZNRTR,Male,0,Yes,Yes
2858-MOFSQ,Female,0,No,Yes
7503-EPSZW,Female,0,Yes,Yes
7089-XXAYG,Male,0,Yes,No
8118-LSUEL,Male,1,No,No
8070-AAWZP,Male,1,Yes,No
1666-JXLKU,Female,0,No,No
7855-DIWPO,Female,0,No,No
5133-POWUA,Male,0,No,No
5652-MSDEY,Female,0,No,No
7005-CCBKV,Male,0,No,No
1810-BOHSY,Male,0,Yes,No
1784-BXEFA,Female,0,No,No
7351-MHQVU,Female,0,No,No
9224-VTYID,Male,0,Yes,Yes
9500-IWPXQ,Female,0,Yes,Yes
5762-TJXGK,Female,0,No,No
4504-YOULA,Female,0,Yes,Yes
5569-IDSEY,Male,0,Yes,No
4250-FDVOU,Female,0,No,No
7284-ZZLOH,Male,0,Yes,No
5277-ZLOOR,Female,1,No,No
2141-RRYGO,Female,0,No,No
1777-JYQPJ,Male,0,No,No
6376-GAHQE,Male,0,No,No
3401-URHDA,Male,0,No,No
1599-EAHXY,Male,0,Yes,Yes
8631-XVRZL,Male,0,No,No
5052-PNLOS,Male,0,No,No
3853-LYGAM,Male,0,No,No
6979-ZNSFF,Female,0,No,No
5751-USDBL,Male,0,Yes,Yes
5680-LQOGP,Female,0,No,No
2386-LAHRK,Male,0,No,No
8189-DUKMV,Female,0,Yes,No
6032-IGALN,Female,0,No,No
9931-DCEZH,Male,0,No,Yes
1898-JSNDC,Female,0,No,No
0315-LVCRK,Male,0,No,No
3911-RSNHI,Female,0,Yes,No
2410-CIYFZ,Male,0,No,Yes
4248-HCETZ,Male,1,Yes,No
5505-OVWQW,Female,0,No,No
7271-AJDTL,Female,0,Yes,No
1867-TJHTS,Female,0,No,No
0516-WJVXC,Female,0,No,No
9174-FKWZE,Female,1,No,No
6860-YRJZP,Male,1,No,No
4429-WYGFR,Male,0,No,No
2817-LVCPP,Female,0,No,No
5038-ETMLM,Female,0,Yes,No
5056-FIMPT,Female,0,No,Yes
4521-WFJAI,Male,0,No,No
6569-KTMDU,Female,0,No,No
8809-RIHDD,Male,0,Yes,Yes
8809-XKHMD,Male,0,Yes,No
0396-YCHWO,Male,0,Yes,No
0867-LDTTC,Male,0,No,No
4822-NGOCH,Female,0,No,No
9391-DXGGG,Female,1,No,No
9844-FELAJ,Female,1,Yes,Yes
2122-SZZZD,Male,0,No,No
5307-DZCVC,Female,1,Yes,No
3148-AOIQT,Female,0,Yes,No
8679-JOEVF,Female,1,No,No
8395-ETZKQ,Male,1,Yes,Yes
6692-YQHXC,Male,0,No,No
3889-VWBID,Male,0,Yes,Yes
5222-JCXZT,Male,0,No,No
9754-CLVZW,Female,0,Yes,Yes
1432-FPAXX,Female,0,No,No
2739-CCZMB,Male,0,No,Yes
7080-TNUWP,Male,0,Yes,No
0496-AHOOK,Male,0,Yes,No
8336-TAVKX,Female,1,Yes,No
2468-SJFLM,Male,0,No,No
3181-VTHOE,Male,0,Yes,No
7168-HDQHG,Female,0,Yes,Yes
4803-AXVYP,Female,1,No,No
3884-HCSWG,Female,0,No,No
4567-AKPIA,Female,0,Yes,Yes
5077-DXTCG,Female,0,No,No
1142-WACZW,Male,0,No,No
7901-HXJVA,Male,0,No,No
5649-ANRML,Male,1,No,No
4892-VLANZ,Male,0,No,No
5924-IFQTT,Male,0,Yes,Yes
7968-QUXNS,Male,0,No,No
2919-HBCJO,Female,0,No,No
4236-XPXAV,Female,0,Yes,Yes
8903-WMRNW,Female,0,Yes,No
2452-SNHFZ,Female,0,No,No
3629-WEAAM,Female,0,No,No
6029-CSMJE,Male,0,No,No
7993-NQLJE,Male,0,Yes,Yes
9909-DFRJA,Female,0,No,No
9099-FTUHS,Female,0,No,No
0581-BXBUB,Female,1,No,No
4962-CHQPW,Male,0,No,Yes
9467-ROOLM,Female,0,No,No
3030-YZADT,Male,0,No,No
7410-KTVFV,Male,0,Yes,No
5150-ITWWB,Male,1,No,No
2253-KPMNB,Female,0,Yes,Yes
1345-ZUKID,Male,0,No,No
6429-SHBCB,Male,0,No,No
9281-OFDMF,Male,1,No,No
2603-HVKCG,Male,0,No,No
1834-WULEG,Male,0,Yes,Yes
9097-ZUBYC,Male,0,Yes,No
5148-ORICT,Female,0,Yes,No
4893-GYUJU,Female,0,No,No
4578-PHJYZ,Male,0,Yes,Yes
7272-QDCKA,Male,0,No,No
8908-SLFCJ,Female,0,No,No
8393-DLHGA,Male,0,No,Yes
9766-HGEDE,Female,0,Yes,No
6968-MHOMU,Male,0,Yes,No
7395-IGJOS,Male,1,Yes,No
5044-XDPYX,Female,0,Yes,No
1814-WFGVS,Male,0,Yes,Yes
2834-SPCJV,Male,0,Yes,No
3721-WKIIL,Female,0,No,No
6734-CKRSM,Female,0,No,No
1265-ZFOSD,Female,0,Yes,No
6568-POCUI,Female,0,Yes,No
7890-VYYWG,Male,1,Yes,No
5197-LQXXH,Female,0,Yes,No
