customerID,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
2660-EMUBI,Yes,Fiber optic,No,No,No,No,Yes,Yes
6968-GMKPR,No,Fiber optic,No,Yes,Yes,No,No,No
4751-ERMAN,No,DSL,No,Yes,Yes,No,Yes,Yes
1436-ZMJAN,No,DSL,No,No,Yes,No,Yes,Yes
3292-PBZEJ,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0799-DDIHE,No,DSL,No,No,No,No,No,No
3070-FNFZQ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2812-SFXMJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7675-OZCZG,No,DSL,No,No,No,No,No,No
5014-WUQMG,No,Fiber optic,Yes,Yes,Yes,No,No,Yes
5312-TSZVC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2003-CKLOR,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
0993-OSGPT,No,DSL,No,Yes,Yes,Yes,No,No
9254-RBFON,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
1205-WNWPJ,No,DSL,No,No,No,Yes,Yes,No
9391-EOYLI,No,Fiber optic,No,No,No,No,No,Yes
7108-DGVUU,Yes,DSL,No,Yes,Yes,No,No,Yes
2782-JEEBU,No phone service,DSL,No,Yes,No,Yes,No,No
5127-BZENZ,Yes,DSL,Yes,No,No,No,Yes,No
2720-FVBQP,Yes,DSL,No,No,No,No,No,No
9906-NHHVC,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
4522-XRWWI,Yes,DSL,Yes,No,No,Yes,Yes,Yes
3766-EJLFL,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5939-SXWHM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8152-UOBNY,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes
7351-KYHQH,No,DSL,No,Yes,Yes,No,Yes,No
7643-RCHXS,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8246-SHFGA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8387-MOJJT,No,Fiber optic,No,No,No,No,Yes,No
0620-XEFWH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6485-QXWWE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2761-OCIAX,No,Fiber optic,No,Yes,No,No,No,No
7321-VGNKU,No,Fiber optic,No,No,No,No,No,No
5327-CNLUQ,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
7552-KEYGT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5816-JMLGY,No,DSL,No,Yes,Yes,Yes,Yes,Yes
3068-OMWZA,Yes,Fiber optic,No,No,Yes,No,Yes,No
2927-QRRQV,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
6032-KRXXO,No,Fiber optic,No,No,No,No,Yes,Yes
7459-RRWQZ,Yes,DSL,Yes,No,No,No,No,Yes
6265-SXWBU,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
7941-RCJOW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6374-NTQLP,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
4154-AQUGT,No,Fiber optic,No,Yes,No,Yes,No,Yes
2387-KDZQY,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3584-WKTTW,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
3399-BMLVW,No,DSL,Yes,Yes,No,Yes,No,No
1971-DTCZB,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3092-IGHWF,Yes,Fiber optic,No,Yes,Yes,No,No,No
3374-PZLXD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3813-DHBBB,No phone service,DSL,Yes,Yes,No,Yes,No,Yes
2812-REYAT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6518-PPLMZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4939-KYYPY,Yes,DSL,No,No,Yes,Yes,No,No
8017-LXHFA,No,Fiber optic,No,Yes,No,No,Yes,Yes
5930-GBIWP,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
6022-KOUQO,No phone service,DSL,No,No,No,Yes,No,No
6352-TWCAU,Yes,Fiber optic,No,No,No,No,Yes,No
2361-UPSND,No,DSL,Yes,Yes,No,Yes,No,Yes
6035-RIIOM,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2929-QNSRW,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1262-OPMFY,No,Fiber optic,No,No,Yes,No,No,No
9504-DSHWM,Yes,DSL,Yes,No,No,Yes,No,No
5035-BVCXS,No,Fiber optic,No,Yes,No,No,No,No
6267-DCFFZ,Yes,Fiber optic,No,Yes,No,No,Yes,No
3533-UVMOM,No,DSL,Yes,Yes,Yes,No,No,Yes
2439-LYPMQ,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4248-QPAVC,Yes,Fiber optic,Yes,No,Yes,No,No,No
1899-VXWXM,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
1478-VPOAD,No,DSL,No,No,No,No,No,No
9995-HOTOH,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
2988-PLAHS,No,DSL,No,No,Yes,No,Yes,Yes
1371-OJCEK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4999-IEZLT,No phone service,DSL,No,No,No,Yes,No,No
8883-ANODQ,Yes,Fiber optic,No,Yes,Yes,No,No,No
4690-LLKUA,No,DSL,No,No,No,No,No,No
2351-RRBUE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5980-BDHPY,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1498-DQNRX,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9469-WEJBT,No,Fiber optic,No,No,Yes,Yes,No,Yes
3331-HQDTW,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
9490-DFPMD,Yes,Fiber optic,No,No,No,No,Yes,No
2581-VKIRT,Yes,DSL,Yes,Yes,No,Yes,No,No
5442-XSDCW,No,Fiber optic,No,No,No,No,Yes,No
7426-WEIJX,Yes,Fiber optic,Yes,No,No,No,No,No
2851-MMUTZ,No,DSL,No,Yes,No,Yes,No,No
3049-NDXFL,Yes,Fiber optic,No,No,No,No,No,Yes
8580-AECUZ,No,Fiber optic,No,No,No,No,Yes,No
3307-TLCUD,No phone service,DSL,Yes,No,Yes,No,No,No
6625-FLENO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2967-MXRAV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7963-GQRMY,No,DSL,No,No,No,No,No,No
8189-HBVRW,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
4163-KIUHY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1228-FZFRV,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
3500-NSDOA,Yes,DSL,No,Yes,No,Yes,No,Yes
1171-TYKUR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3761-FLYZI,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2058-DCJBE,No,Fiber optic,No,No,No,No,No,No
5364-XYIRR,Yes,Fiber optic,No,No,No,No,Yes,Yes
4829-AUOAX,Yes,Fiber optic,No,No,No,No,Yes,Yes
1219-NNDDO,Yes,Fiber optic,No,No,No,No,No,No
8388-DMKAE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4403-BWPAY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9659-QEQSY,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5405-ZMYXQ,Yes,Fiber optic,No,No,No,No,No,No
5047-LHVLY,No,DSL,No,No,Yes,No,No,No
1442-OKRJE,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
4737-AQCPU,Yes,DSL,Yes,Yes,Yes,Yes,No,No
9158-VCTQB,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2808-CHTDM,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6311-UEUME,No,Fiber optic,No,No,No,No,Yes,No
0793-TWELN,Yes,Fiber optic,Yes,No,No,No,No,No
3283-WCWXT,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1060-ENTOF,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
0999-QXNSA,No,DSL,No,No,No,No,No,No
5451-MHQOF,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4836-WNFNO,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9225-BZLNZ,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
0354-VXMJC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4422-QVIJA,Yes,DSL,No,No,No,No,No,No
9365-SRSZE,No,Fiber optic,No,No,No,No,No,No
6839-ITVZJ,Yes,DSL,No,Yes,No,Yes,No,No
8332-OSJDW,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4735-BJKOU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0274-JKUJR,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes
5740-YHGTW,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
8917-SZTTJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1696-MZVAU,No phone service,DSL,No,No,No,No,No,No
7359-WWYJV,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0375-HVGXO,No phone service,DSL,No,No,No,No,Yes,No
4906-ZHGPK,Yes,DSL,No,Yes,No,Yes,Yes,No
8593-WHYHV,Yes,Fiber optic,No,No,No,No,No,Yes
3795-GWTRD,No,DSL,Yes,Yes,Yes,Yes,Yes,No
1298-PHBTI,Yes,Fiber optic,No,Yes,No,Yes,No,No
6223-DHJGV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6961-MJKBO,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6097-EQISJ,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4423-YLHDV,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
8158-WPEZG,No phone service,DSL,No,Yes,No,Yes,No,No
0107-YHINA,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
4918-FYJNT,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
0727-BNRLG,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No
4854-CIDCF,No,Fiber optic,No,No,Yes,No,No,No
8640-SDGKB,No,DSL,No,No,Yes,Yes,Yes,Yes
3280-MRDOF,Yes,DSL,No,No,Yes,Yes,Yes,No
6435-SRWBJ,Yes,Fiber optic,No,No,Yes,Yes,No,No
9964-WBQDJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6303-KFWSL,Yes,DSL,No,Yes,No,No,No,No
1702-CCFNJ,Yes,DSL,No,Yes,No,Yes,No,No
8932-CZHRQ,Yes,DSL,Yes,Yes,Yes,No,No,Yes
0386-CWRGM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5515-RUGKN,No,DSL,No,No,No,No,No,Yes
0404-AHASP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7279-NMVJC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2081-VEYEH,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
6407-UTSLV,No,Fiber optic,No,Yes,No,No,Yes,No
4116-TZAQJ,No,Fiber optic,Yes,No,No,No,No,No
9060-HJJRW,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
2587-YNLES,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7398-SKNQZ,Yes,Fiber optic,No,No,No,No,Yes,Yes
5935-FCCNB,Yes,Fiber optic,No,No,No,No,Yes,Yes
1958-RNRKS,Yes,DSL,No,No,No,No,No,No
5136-RGMZO,Yes,DSL,No,Yes,No,Yes,Yes,No
8345-MVDYC,No,DSL,Yes,No,Yes,Yes,Yes,Yes
8226-BXGES,Yes,Fiber optic,Yes,Yes,Yes,No,No,No
3877-JRJIP,Yes,DSL,No,No,No,No,Yes,No
8375-DKEBR,No,Fiber optic,No,No,No,No,No,No
9705-IOVQQ,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1015-OWJKI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7511-YMXVQ,No phone service,DSL,No,No,No,No,Yes,Yes
2040-XBAVJ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7551-JOHTI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8887-IPQNC,No,DSL,No,No,No,No,No,No
8646-JCOMS,Yes,Fiber optic,No,Yes,Yes,Yes,No,No
9804-ICWBG,No,Fiber optic,No,No,No,No,No,No
1222-KJNZD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0106-GHRQR,Yes,DSL,No,Yes,Yes,No,No,Yes
5318-IXUZF,No,Fiber optic,No,Yes,No,No,Yes,No
3768-VHXQO,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8952-WCVCD,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2418-TPEUN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3963-RYFNS,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3198-VELRD,Yes,Fiber optic,No,No,No,No,No,Yes
8540-ZQGEA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1320-REHCS,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4137-JOPHL,No,Fiber optic,No,No,Yes,Yes,No,Yes
9436-ZBZCT,Yes,Fiber optic,No,No,No,Yes,Yes,No
7801-CEDNV,No,DSL,Yes,No,No,No,No,No
2057-BOYKM,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
3658-QQJYD,No,DSL,Yes,Yes,No,No,Yes,Yes
1803-BGNBD,No,DSL,No,Yes,No,Yes,No,No
0134-XWXCE,No,DSL,No,No,Yes,Yes,Yes,Yes
6950-TWMYB,No,Fiber optic,No,Yes,No,Yes,No,No
5848-FHRFC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2243-FNMMI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2511-MORQY,Yes,DSL,No,No,Yes,No,No,No
5356-KZCKT,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9470-XCCEM,Yes,Fiber optic,No,Yes,No,No,Yes,No
6519-CFDBX,No,DSL,No,No,No,No,No,No
3902-MIVLE,Yes,DSL,Yes,No,Yes,Yes,No,Yes
0409-WTMPL,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
8763-KIAFH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3669-WHAFY,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3055-VTCGS,No,DSL,No,No,Yes,No,No,Yes
3144-KMTWZ,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
7279-BUYWN,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
7156-MHUGY,No,Fiber optic,No,No,No,No,Yes,Yes
7198-GLXTC,No,Fiber optic,No,No,No,No,Yes,No
2007-QVGAW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5207-PLSTK,No,DSL,Yes,No,No,No,No,No
2307-FYNNL,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
5605-XNWEN,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2155-AMQRX,Yes,DSL,No,No,No,Yes,No,No
6181-AXXYF,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5091-HFAZW,No,Fiber optic,Yes,Yes,No,No,Yes,No
0516-VRYBW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2519-LBNQL,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
8623-ULFNQ,Yes,DSL,No,No,No,Yes,No,Yes
8380-PEFPE,No,Fiber optic,No,No,No,No,No,No
5687-DKDTV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1568-LJSZU,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
7530-HDYDS,No,Fiber optic,No,Yes,Yes,Yes,No,No
7789-HKSBS,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
7416-CKTEP,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2586-CWXVV,No phone service,DSL,No,Yes,No,No,No,No
3096-IZETN,No,Fiber optic,No,No,No,No,No,Yes
2348-KCJLT,No,DSL,Yes,Yes,Yes,No,No,No
8401-EMUWF,Yes,DSL,Yes,Yes,No,No,Yes,No
4193-IBKSW,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5377-NDTOU,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
5922-ABDVO,Yes,Fiber optic,No,No,Yes,No,No,Yes
2474-LCNUE,Yes,DSL,No,No,No,Yes,Yes,Yes
0839-QNXME,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3506-OVLKD,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9172-ANCRX,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
6650-VJONK,No,DSL,No,No,No,No,No,No
2178-PMGCJ,No,Fiber optic,No,No,No,No,No,No
7492-TAFJD,No phone service,DSL,Yes,Yes,Yes,No,No,No
2773-MADBQ,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
6016-LVTJQ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7860-KSUGX,Yes,DSL,Yes,Yes,Yes,No,No,No
8966-KZXXA,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6910-HADCM,No,Fiber optic,No,No,Yes,No,No,No
4816-LXZYW,Yes,Fiber optic,No,Yes,No,No,No,No
9606-PBKBQ,Yes,Fiber optic,No,No,No,No,No,Yes
5149-QYTTU,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
2070-XYMFH,Yes,Fiber optic,No,No,Yes,No,No,No
2085-BOJKI,No,Fiber optic,No,No,Yes,No,Yes,Yes
0817-HSUSE,No,DSL,No,No,Yes,Yes,Yes,Yes
5442-PPTJY,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1927-QEWMY,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1663-MHLHE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5663-QBGIS,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
4450-MDZFX,Yes,Fiber optic,No,No,No,No,No,No
6701-DHKWQ,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
7554-AKDQF,No,DSL,No,No,No,No,No,No
3536-IQCTX,Yes,Fiber optic,No,No,No,No,No,Yes
4911-BANWH,Yes,Fiber optic,No,No,No,No,Yes,No
8496-EJAUI,No,Fiber optic,No,Yes,No,No,No,No
0794-YVSGE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5423-BHIXO,Yes,DSL,No,Yes,No,No,No,No
6908-VVYHM,Yes,Fiber optic,No,Yes,No,No,No,Yes
2959-EEXWB,No phone service,DSL,Yes,No,No,No,Yes,Yes
1839-UMACK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3030-YDNRM,Yes,Fiber optic,No,No,No,No,No,No
7321-KKSDU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3402-XRIUO,Yes,DSL,Yes,Yes,No,Yes,No,No
3132-TVFDZ,No phone service,DSL,No,No,No,No,Yes,Yes
8286-AFUYI,No,DSL,Yes,No,No,No,No,No
8080-DDEMJ,No,DSL,No,No,No,No,No,No
8356-WUAOJ,No,DSL,No,No,No,No,No,No
6365-MTGZX,No,Fiber optic,No,No,No,Yes,Yes,Yes
1349-WXNGG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8058-DMYRU,Yes,Fiber optic,No,Yes,No,No,No,Yes
9350-ZXYJC,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6990-YNRIO,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
8958-JPTRR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6959-GQEGV,No,DSL,Yes,No,Yes,No,Yes,Yes
3173-WSSUE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1265-HVPZB,No,DSL,Yes,Yes,Yes,No,Yes,No
4115-UMJFQ,No phone service,DSL,No,Yes,Yes,No,No,No
7369-TRPFD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1098-KFQEC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7190-XHTWJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0621-TWIEM,No,DSL,No,No,No,No,No,No
3537-RYBHH,Yes,DSL,Yes,Yes,Yes,No,No,No
2485-ITVKB,No phone service,DSL,No,No,No,No,No,Yes
3669-OYSJI,No,DSL,No,No,No,No,No,No
1612-EOHDH,No,DSL,No,No,No,No,No,No
6702-OHFWR,No phone service,DSL,No,Yes,Yes,No,No,Yes
5296-BFCYD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4510-PYUSH,No,DSL,Yes,Yes,No,No,No,No
9359-JANWS,No,DSL,Yes,No,Yes,Yes,No,No
7517-SAWMO,No,Fiber optic,Yes,No,No,No,No,No
4143-HHPMK,No,Fiber optic,No,Yes,No,No,No,Yes
3279-DYZQM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7054-LGEQW,No,DSL,No,No,No,No,No,No
0523-VNGTF,No phone service,DSL,No,Yes,Yes,Yes,Yes,No
9575-IWCAZ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
